,CandidateID,Designation,Graduation,Qualification,Experience,Industry,Previous_Organizations,Incentive,Source,Ticket_Size,Family_Members,Earning_Members,Dependent_Members,Department,DOJ,Location,R_Pincode,B_Pincode,Performance,current / saving account [casa],current account â saving account/others,msme / sme loan,housing loan,others,used car loan,personal loan,fmcg,loan against property/ secured business loan,car loan / used car loan,unsecure business loan,Days_passed,R_District,R_Region,R_State,B_District,B_Region,B_State,Distance_Kilometers,R_Population,R_Density,B_Population,B_Density,Company_1,Company_2,assamese,bengali,gujarati,hindi,kannada,kashmiri,konkani,malayalam,manipuri,marathi,nepali,oriya,punjabi,sanskrit,english,sindhi,tamil,telugu,urdu,bodo,santhali,maithili,dogri,Skill,Skill_count
560,emp0304,dst,full time,graduate,3.0,banking,0.0,20000,referral,150000,4,2.0,0,affordable housing,2023-01-12,6030,605007,605005.0,1,0,0,0,0,1,0,0,0,0,0,0,454,cuddalore,chennai city region,tamil nadu,pondicherry,chennai city region,puducherry,7.881246356201792,2600880.0,702.0,,,HDFC_Bank,wikiwand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"['finance', nan]",2
561,emp0804,dst,full time,graduate,0.0,others,0.0,8000,external consultant,1500000,4,,2,mass affluent housing,2022-11-28,6020,500010,500029.0,0,0,0,0,1,0,0,0,0,0,0,0,499,hyderabad,hyderabad city region,telangana,hyderabad,hyderabad city region,telangana,76.310949221279,3943323.0,18172.0,3943323.0,18172.0,Naan,Naan,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"['finance', 'sales', nan]",3
562,emp0917,dst,,,,others,,20000,referral,0,6,,2,secured business loan,2022-08-12,6020,522202,500029.0,0,0,0,0,0,0,0,0,0,1,0,0,607,guntur,vijayawada region,andhra pradesh,hyderabad,hyderabad city region,telangana,263.4481943061042,2091000.0,855.9,3943323.0,18172.0,Naan,Naan,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,['java'],1
563,emp0634,dst,full time,post graduate,1.0,others,6.0,12000,consultant / partners,2000000,6,1.0,4,mass affluent housing,2022-04-28,6005,531173,530016.0,1,0,0,0,1,1,0,0,0,0,0,0,713,visakhapatanam,visakhapatnam region,andhra pradesh,visakhapatanam,visakhapatnam region,andhra pradesh,13.50895262178268,,,,,Nagendra_Singh,Nagendra_Kumar_Singh,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"['management', 'powerpoint', 'it recruitment', 'employee relations', 'marketing', 'ip', 'outlook', 'sales', 'pricing', 'merchandising', 'insurance', 'training', 'leadership', 'communication', 'ssis']",15
564,emp0624,dst,full time,graduate,6.0,others,2.0,12000,referral,1000000,4,1.0,3,mass affluent housing,2022-06-27,6326,500089,500014.0,1,0,0,0,1,1,0,0,0,0,0,0,653,ranga reddy,hyderabad city region,telangana,hyderabad,hyderabad city region,telangana,19.17286185571784,2551731.0,486.0,3943323.0,18172.0,Ramco_Systems,ramcocements,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,"['negotiation', 'management', 'ip', 'engineering', 'troubleshooting', 'analysis', 'commissioning', 'inventory management', 'training', 'communication', 'ssis', nan]",12
565,emp0740,dst,full time,graduate,5.25,nbfc,0.0,12000,referral,750000,4,,2,business loans,2022-01-08,6163,421503,421301.0,0,0,0,0,0,0,0,0,0,0,0,1,823,thane,navi mumbai region,maharashtra,thane,navi mumbai region,maharashtra,30.1124156390884,8070032.0,1915.0,8070032.0,1915.0,Naan,Naan,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"['powerpoint', 'ip', 'sales', 'training', 'sourcing']",5
566,emp0780,dst,,,,nbfc,,12000,referral,1500000,4,,1,business loans,2022-09-26,6043,641027,641012.0,1,0,0,0,0,0,0,0,0,0,0,1,562,coimbatore,"western region, coimbatore",tamil nadu,coimbatore,"western region, coimbatore",tamil nadu,2.673245384019572,3472578.0,748.0,3472578.0,748.0,Naan,Naan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"['management', 'finance', 'ip', 'sales', 'banking', 'loans', nan, 'advertising']",8
567,emp0605,dst,full time,post graduate,5.0,nbfc,4.0,12000,referral,2000000,4,1.0,2,affordable housing,2023-09-02,6161,410202,410203.0,1,0,0,0,1,1,0,0,0,0,0,0,221,raigad,navi mumbai region,maharashtra,raigad,navi mumbai region,maharashtra,7.793450749365563,2635394.0,368.0,2635394.0,368.0,Aditya_Birla_Group,adityabirla,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"['management', 'finance', 'ip', 'sales', 'communication', nan]",6
568,emp0896,dst,full time,post graduate,5.0,nbfc,0.0,20000,referral,750000,2,,0,mass affluent housing,2023-02-05,6338,380061,382330.0,0,0,0,0,0,0,0,0,0,0,0,1,430,ahmadabad,ahmedabad hq region,gujarat,ahmadabad,ahmedabad hq region,gujarat,15.12063008579256,,,,,Naan,Naan,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"['finance', 'marketing', 'ip', 'sales', 'leadership', 'business development', 'communication', nan]",8
569,emp0018,dst,full time,graduate,7.0,nbfc,2.0,8000,consultant / partners,1000000,6,1.0,4,sales,2023-04-27,6335,121005,121001.0,0,0,0,0,0,0,1,0,0,0,0,0,349,faridabad,divreportingcircle,haryana,faridabad,divreportingcircle,haryana,3.479649217455376,1798954.0,2298.0,1798954.0,2298.0,kuwy,indiatimes,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"['powerpoint', 'finance', 'ip', 'sql', 'sales', 'html', 'credit', 'microsoft office', 'insurance', 'training', nan]",11
570,emp0776,dst,full time,graduate,5.5,nbfc,0.0,12000,referral,1500000,4,,2,secured business loan,2022-07-04,6020,500092,500029.0,0,0,0,0,0,0,0,0,0,1,0,0,646,medchal malkajgiri,hyderabad city region,telangana,hyderabad,hyderabad city region,telangana,10.713406671224869,,,3943323.0,18172.0,Naan,Naan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"['finance', 'ip', 'teamwork', 'communication', nan]",5
571,emp0502,dst,full time,post graduate,2.5,nbfc,6.0,8000,referral,1000000,4,1.0,1,mass affluent housing,2020-12-28,2088,401208,400063.0,0,0,0,1,1,0,0,0,0,0,0,0,1199,palghar,navi mumbai region,maharashtra,mumbai suburban,mumbai region,maharashtra,24.037949057053872,2990116.0,560.0,9332481.0,21000.0,Indian_rupee,Economy_of_India,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"['finance', 'sales', nan]",3
572,emp0376,dst,full time,post graduate,3.5,banking,0.0,5000,referral,1000000,4,0.0,4,business loans,2022-04-21,2108,304022,302015.0,0,0,0,0,0,1,0,0,0,0,0,0,720,tonk,ajmer region,rajasthan,jaipur,divreportingcircle,rajasthan,49.48091893964058,1421711.0,198.0,6626178.0,595.0,Genpact,wikiwand,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[],0
573,emp0063,dst,full time,graduate,2.0,nbfc,2.0,8000,referral,1000000,4,0.0,3,budget housing,2023-09-25,6187,443203,431203.0,1,0,0,0,1,0,0,0,0,0,0,0,198,buldhana,nagpur region,maharashtra,jalna,aurangabad region,maharashtra,37.22028582777987,2588039.0,268.0,1958483.0,255.0,CreditAccess_Grameen,creditaccessgrameen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['finance', 'credit', nan]",3
574,emp0520,dst,full time,graduate,6.0,nbfc,4.0,8000,referral,2000000,6,2.0,4,secured business loan,2023-02-03,6225,462022,462011.0,0,0,0,1,1,0,0,0,0,0,0,0,432,bhopal,divreportingcircle,madhya pradesh,bhopal,divreportingcircle,madhya pradesh,4.948929869456826,2368145.0,854.0,2368145.0,854.0,Fullerton_India_Credit_Company_Limited,grihashakti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['finance', 'communication', nan]",3
575,emp0851,dst,full time,graduate,1.5,nbfc,2.0,8000,referral,350000,2,,3,affordable housing,2023-04-27,6294,201013,201010.0,0,0,0,0,1,0,0,0,0,0,0,0,349,ghaziabad,lucknow  hq region,uttar pradesh,ghaziabad,lucknow  hq region,uttar pradesh,4754.682400647373,4661452.0,3967.0,4661452.0,3967.0,Naan,Naan,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"['management', 'finance', 'ip', 'teamwork', 'leadership', nan]",6
576,emp0451,dst,full time,post graduate,7.0,nbfc,2.0,12000,campus,2000000,4,1.0,2,sales,2023-04-05,6130,302012,302001.0,0,0,0,1,0,0,0,1,0,0,0,0,371,jaipur,divreportingcircle,rajasthan,jaipur,divreportingcircle,rajasthan,5.627325540536011,6626178.0,595.0,6626178.0,595.0,Aditya_Birla_Group,adityabirlacapital,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"['finance', 'ip', 'sales', 'financial services', 'communication', nan]",6
577,emp0424,dst,full time,graduate,1.0,nbfc,2.0,20000,others,1000000,4,0.0,4,secured business loan,2022-05-09,6252,202128,202001.0,1,0,0,1,0,0,0,0,0,0,0,0,702,aligarh,agra region,uttar pradesh,aligarh,agra region,uttar pradesh,15.157550153672831,3673849.0,1007.0,3673849.0,1007.0,Aavas_Financiers,aavas,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"['finance', 'ip', 'data entry', nan]",4
578,emp0852,dst,full time,graduate,0.0,nbfc,0.0,5000,referral,1500000,6,,2,business loans,2022-01-09,6298,110072,110076.0,0,0,0,0,0,0,0,0,0,0,0,1,822,south west,divreportingcircle,delhi,south,divreportingcircle,delhi,35.25186163098726,,,,,Naan,Naan,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"['sales', 'financial services', nan]",3
579,emp0549,dst,full time,graduate,4.0,banking,2.0,8000,consultant / partners,2000000,4,2.0,0,affordable housing,2022-05-30,6160,410201,410201.0,1,0,0,1,1,0,0,0,0,0,0,0,681,raigad,navi mumbai region,maharashtra,raigad,navi mumbai region,maharashtra,-1.0,2635394.0,368.0,2635394.0,368.0,ICICI_Bank,icicibank,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"['ip', 'sales', 'communication', 'vehicles']",4
580,emp0277,dst,full time,graduate,5.0,nbfc,6.0,12000,others,2000000,2,0.0,2,business loans,2022-09-15,6040,632012,623006.0,1,0,0,1,0,0,1,1,1,0,0,0,573,vellore,chennai city region,tamil nadu,unknown,unknown,unknown,-1.0,1614242.0,776.0,,,hdbfs,HDFC_Bank,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,"['sales', 'communication', nan]",3
581,emp0673,dst,full time,graduate,3.0,nbfc,4.0,8000,direct application,1000000,6,2.0,2,mass affluent housing,2022-09-19,6265,211016,211001.0,0,0,0,0,1,0,0,1,0,0,0,0,569,prayagraj,allahabad region,uttar pradesh,prayagraj,allahabad region,uttar pradesh,3.369523750318183,5959798.0,1087.0,5959798.0,1087.0,aadharhousing,aadharhousing,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"['management', 'finance', 'ip', 'financial services', 'credit', 'sourcing', nan]",7
582,emp0835,dst,,,,others,,0,external consultant,0,6,,5,affordable housing,2023-06-15,6070,683104,682025.0,0,0,0,0,1,0,0,0,0,0,0,0,300,ernakulam,kochi region,kerala,ernakulam,kochi region,kerala,6.444572736613572,3279860.0,1069.0,3279860.0,1069.0,Naan,Naan,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"['management', 'finance', 'ip', 'time management', 'financial services', 'banking', 'microsoft office', 'leadership', 'brokers', 'communication', nan]",11
583,emp0116,dst,full time,graduate,6.0,nbfc,4.0,20000,advertisement / job portal,50000,6,1.0,4,sales,2022-11-14,6133,301001,301001.0,0,0,0,0,0,1,0,0,0,0,0,0,513,alwar,divreportingcircle,rajasthan,alwar,divreportingcircle,rajasthan,-1.0,3671999.0,438.0,3671999.0,438.0,Shriram_Group,shriramfortune,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"['accounting', 'finance', 'ip', 'sales', 'automobile', 'ssis', nan]",7
584,emp0826,dst,,,,nbfc,,8000,external consultant,350000,6,,3,sales,2021-10-11,6115,380005,380009.0,1,0,0,0,0,0,1,0,0,0,0,0,912,ahmadabad,ahmedabad hq region,gujarat,ahmadabad,ahmedabad hq region,gujarat,6.426371633203714,,,,,Naan,Naan,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"['financial services', nan]",2
585,emp0047,dst,full time,graduate,3.0,nbfc,4.0,12000,consultant / partners,1000000,6,2.0,6,business loans,2021-08-18,2212,395010,395009.0,1,0,0,1,0,0,0,0,0,0,0,0,966,surat,vadodara region,gujarat,surat,vadodara region,gujarat,8.89575073729152,6081322.0,953.0,6081322.0,953.0,hdbfs,HDFC_Bank,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"['negotiation', 'powerpoint', 'finance', 'ip', 'sales', 'research', 'market research', 'networking', 'social media', 'leadership', nan]",11
586,emp0359,dst,part time,graduate,4.0,nbfc,4.0,12000,advertisement / job portal,1000000,6,2.0,2,affordable housing,2023-04-05,6468,276207,276001.0,0,0,0,0,0,1,0,0,0,0,0,0,371,azamgarh,gorakhpur region,uttar pradesh,azamgarh,gorakhpur region,uttar pradesh,8.59887466936642,4616509.0,1139.0,4616509.0,1139.0,Hinduja_Group,hindujaleylandfinance,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"['finance', 'ip', 'leadership', 'communication', nan]",5
587,emp0076,dst,full time,graduate,1.0,banking,2.0,5000,advertisement / job portal,50000,6,2.0,2,mass affluent housing,2023-05-06,6442,682315,682301.0,0,0,0,0,1,0,0,0,0,0,0,0,340,ernakulam,kochi region,kerala,ernakulam,kochi region,kerala,11.388225228627562,3279860.0,1069.0,3279860.0,1069.0,talentproindia,talentproindia,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"['accounting', 'ip', 'sales', nan]",4
588,emp0664,dst,full time,post graduate,5.0,nbfc,4.0,12000,advertisement / job portal,2000000,4,1.0,4,mass affluent housing,2023-04-17,6367,560032,562123.0,0,0,0,0,1,1,0,0,0,0,0,0,359,bengaluru urban,bengaluru hq region,karnataka,bengaluru rural,bengaluru hq region,karnataka,24.326338255577664,,,,,hdbfs,HDFC_Bank,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,"['finance', 'sales', 'financial services', nan]",4
589,emp0029,dst,part time,graduate,8.0,banking,2.0,8000,referral,1000000,4,0.0,2,sales,2023-04-09,6174,401209,401107.0,0,0,0,0,0,0,0,1,0,0,0,0,367,palghar,navi mumbai region,maharashtra,thane,navi mumbai region,maharashtra,16.68260652016736,2990116.0,560.0,8070032.0,1915.0,Kotak_Mahindra_Bank,wikiwand,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"['marketing', 'ip', 'outlook', 'sales', 'insurance']",5
590,emp0287,dst,full time,under graduate,2.0,nbfc,2.0,8000,referral,150000,4,2.0,4,business loans,2023-05-10,6040,632103,623006.0,0,0,0,0,0,0,0,1,0,0,0,0,336,vellore,chennai city region,tamil nadu,unknown,unknown,unknown,-1.0,1614242.0,776.0,,,hdbfs,HDFC_Bank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"['sales', 'financial services', 'java', 'html', nan]",5
591,emp0579,dst,full time,post graduate,17.0,insurance,4.0,8000,direct application,350000,4,0.0,2,mass affluent housing,2022-01-12,6249,243006,243001.0,0,0,0,0,1,1,0,0,0,0,0,0,819,bareilly,bareilly region,uttar pradesh,bareilly,bareilly region,uttar pradesh,3.7033482116384735,4465344.0,1084.0,4465344.0,1084.0,Max_Life_Insurance,Max_Group,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"['transportation', 'direct sales', 'negotiation', 'social media marketing', 'management', 'marketing', 'ip', 'sales', 'research', 'pricing', 'analysis', 'market research', 'social media', 'life insurance', 'inventory management', 'loans', 'insurance', 'retail', 'training', 'leadership', 'digital marketing', 'automobile', 'sellers', 'business development', 'facebook', 'customer satisfaction']",26
592,emp0666,dst,full time,graduate,2.0,banking,2.0,5000,referral,2000000,4,1.0,2,affordable housing,2023-11-05,6016,505327,505001.0,1,0,0,1,1,0,0,0,0,0,0,0,157,jagitial,hyderabad region,telangana,karimnagar,hyderabad region,telangana,44.78547913162438,,,1016063.0,473.0,bgss,bgss,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"['management', 'powerpoint', 'process improvement', 'finance', 'marketing', 'ip', 'sales', 'research', 'analysis', 'customer relations', 'market research', 'data analysis', 'crm', 'product launch', 'leadership', nan]",16
593,emp0312,dst,full time,graduate,4.0,banking,2.0,5000,referral,2000000,4,2.0,3,affordable housing,2023-03-16,6040,635811,623006.0,0,0,0,1,1,0,0,0,0,0,0,0,391,tirupathur,"western region, coimbatore",tamil nadu,unknown,unknown,unknown,-1.0,,,,,Housing_Development_Finance_Corporation,HDFC_Bank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['ip', 'sales']",2
594,emp0676,dst,full time,graduate,0.6,nbfc,6.0,5000,others,1000000,4,2.0,3,sales,2023-12-01,6145,313321,313011.0,1,0,0,0,0,1,1,0,0,0,0,0,131,rajsamand,ajmer region,rajasthan,udaipur,ajmer region,rajasthan,29.049572306907606,1158283.0,302.0,3067549.0,242.0,Tata_Capital,tatacapital,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"['ip', 'sales', nan]",3
595,emp0460,dst,full time,post graduate,2.0,nbfc,2.0,8000,referral,1000000,6,3.0,2,affordable housing,2021-07-28,2215,421302,400067.0,0,0,0,1,1,0,0,0,0,0,0,0,987,thane,navi mumbai region,maharashtra,mumbai suburban,mumbai region,maharashtra,24.65335099135677,8070032.0,1915.0,9332481.0,21000.0,Motilal_Oswal_Financial_Services,Motilal_Oswal,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"['management', 'finance', 'marketing', 'ip', 'sales', 'communication', nan]",7
596,emp0443,dst,full time,post graduate,0.0,others,0.0,0,others,0,2,1.0,1,affordable housing,2021-10-13,6092,585401,585401.0,0,0,0,0,1,1,0,0,0,0,0,0,910,bidar,north karnataka region,karnataka,bidar,north karnataka region,karnataka,-1.0,1700018.0,312.0,1700018.0,312.0,Piramal_Group,Piramal_Capital_and_Housing_Finance_Limited,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,[],0
597,emp0430,dst,full time,graduate,2.0,nbfc,2.0,12000,referral,2000000,6,0.0,4,affordable housing,2023-12-10,6117,363020,363001.0,0,0,0,1,0,0,0,1,0,0,0,0,122,surendranagar,rajkot region,gujarat,surendranagar,rajkot region,gujarat,4.654054285082738,1755873.0,167.0,1755873.0,167.0,hdbfs,HDFC_Bank,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"['sales', 'financial services', nan]",3
598,emp0324,dst,full time,post graduate,1.0,insurance,2.0,5000,advertisement / job portal,2000000,6,0.0,5,affordable housing,2023-03-04,6307,333515,123401.0,0,0,0,1,1,0,0,0,0,0,0,0,403,jhunjhunu,jodhpur region,rajasthan,rewari,divreportingcircle,haryana,69.23570283583182,2139658.0,361.0,896129.0,562.0,Niva_Bupa,nivabupa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['powerpoint', 'ip', 'sales', 'health insurance', 'microsoft office', 'insurance', 'leadership', 'sourcing', 'communication', 'customer satisfaction', 'team leadership']",11
599,emp0404,dst,full time,post graduate,0.0,others,0.0,0,referral,0,2,1.0,0,sales,2023-09-10,6029,631004,602001.0,0,0,0,0,0,1,0,0,0,0,0,0,213,ranipet,chennai city region,tamil nadu,thiruvallur,chennai city region,tamil nadu,-1.0,1210277.0,524.0,,,Indian_numbering_system,Nil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,"['management', 'analysis', 'communication']",3
600,emp0719,dst,full time,post graduate,3.5,nbfc,4.0,8000,referral,1500000,6,,5,sales,2022-09-05,6172,400612,400066.0,0,0,0,0,0,0,1,0,0,0,0,0,583,thane,navi mumbai region,maharashtra,mumbai suburban,mumbai region,maharashtra,18.345418501191592,8070032.0,1915.0,9332481.0,21000.0,Naan,Naan,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"['management', 'finance', 'marketing', 'ip', 'sales', 'loans', 'leadership', 'account management', 'communication', nan, 'customer satisfaction', 'securities']",12
601,emp0653,dst,full time,graduate,4.0,others,2.0,12000,referral,350000,4,1.0,3,housing finance,2023-09-01,6019,506001,506001.0,0,0,0,0,1,1,0,0,0,0,0,0,222,warangal urban,hyderabad region,telangana,warangal urban,hyderabad region,telangana,-1.0,,,,,IDFC_First_Bank,idfcfirstbank,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"['finance', 'sales', 'financial services', 'electronics', 'loans', 'sourcing', 'communication', nan]",8
602,emp0747,dst,,,,nbfc,,12000,referral,1500000,2,,2,affordable housing,2022-01-08,6174,400101,401107.0,1,0,0,0,1,0,0,0,0,0,0,0,823,mumbai suburban,mumbai region,maharashtra,thane,navi mumbai region,maharashtra,11.069283879814789,9332481.0,21000.0,8070032.0,1915.0,Naan,Naan,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"['ip', 'communication']",2
603,emp0900,dst,full time,graduate,0.0,others,0.0,12000,referral,1500000,4,,0,affordable housing,2022-04-04,6298,201301,110076.0,0,0,0,0,1,0,0,0,0,0,0,0,737,gautam buddha nagar,lucknow  hq region,uttar pradesh,south,divreportingcircle,delhi,8.221379500904924,1674714.0,1252.0,,,Naan,Naan,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"['ip', 'sales']",2
604,emp0291,dst,full time,graduate,1.0,others,2.0,20000,referral,350000,2,2.0,2,affordable housing,2023-07-11,6057,628401,628008.0,1,0,0,0,1,0,0,0,0,0,0,0,274,tuticorin,"southern region, madurai",tamil nadu,tuticorin,"southern region, madurai",tamil nadu,10.391039824806802,,,,,Bharti_Airtel,Airtel_India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"['sales', 'communication']",2
605,emp0879,dst,,,,others,,12000,external consultant,1500000,6,,4,affordable housing,2022-10-20,6294,230138,201010.0,1,0,0,0,1,0,0,0,0,0,0,0,538,pratapgarh,allahabad region,uttar pradesh,ghaziabad,lucknow  hq region,uttar pradesh,564.38701722846,867848.0,211.0,4661452.0,3967.0,Naan,Naan,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"['finance', 'marketing', 'ip', 'sales', 'real estate', 'team building', 'training', 'digital marketing', nan]",9
613,emp0449,dst,full time,graduate,4.0,non nbfc,4.0,0,consultant / partners,2000000,6,2.0,4,mass affluent housing,2022-03-24,6145,313001,313011.0,0,0,0,1,1,0,0,0,0,0,0,0,748,udaipur,ajmer region,rajasthan,udaipur,ajmer region,rajasthan,14.05557052563404,3067549.0,242.0,3067549.0,242.0,Axis_Bank,%E0%A4%90%E0%A4%95%E0%A5%8D%E0%A4%B8%E0%A4%BF%E0%A4%B8_%E0%A4%AC%E0%A5%88%E0%A4%82%E0%A4%95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['management', 'powerpoint', 'ip', 'food', 'microsoft office', 'leadership', 'communication', nan]",8
614,emp0156,dst,full time,graduate,6.0,banking,4.0,12000,others,350000,4,0.0,4,affordable housing,2022-04-07,6039,600045,600045.0,0,0,0,0,1,0,0,0,0,0,0,0,734,chengalpattu,chennai city region,tamil nadu,chengalpattu,chennai city region,tamil nadu,-1.0,2556244.0,868.0,2556244.0,868.0,HDFC_Bank,%E0%A4%8F%E0%A4%9A%E0%A4%A1%E0%A5%80%E0%A4%8F%E0%A4%AB%E0%A4%B8%E0%A5%80_%E0%A4%AC%E0%A5%88%E0%A4%82%E0%A4%95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"['management', 'finance', 'ip', 'sales', 'team building', nan, 'securities']",7
615,emp0219,dst,full time,under graduate,3.0,banking,2.0,12000,referral,350000,6,1.0,2,affordable housing,2023-01-19,6032,606805,606601.0,0,0,0,0,0,0,0,0,0,0,0,0,447,tiruvannamalai,chennai city region,tamil nadu,tiruvannamalai,chennai city region,tamil nadu,7.932972413010824,2468965.0,399.0,2468965.0,399.0,HDFC_Bank,hdfcbank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,['ip'],1
616,emp0552,dst,full time,post graduate,5.5,nbfc,4.0,8000,consultant / partners,350000,4,0.0,3,mass affluent housing,2021-10-18,6059,636140,636004.0,0,0,0,1,0,0,0,1,0,0,0,0,905,salem,"western region, coimbatore",tamil nadu,salem,"western region, coimbatore",tamil nadu,-1.0,3480008.0,663.0,3480008.0,663.0,Microfinance,Category:Microfinance_companies_of_India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0
617,emp0796,dst,full time,graduate,4.416666667,nbfc,4.0,12000,external consultant,50000,4,,3,affordable housing,2023-10-19,6043,641044,641012.0,1,0,0,0,1,0,0,0,0,0,0,0,174,coimbatore,"western region, coimbatore",tamil nadu,coimbatore,"western region, coimbatore",tamil nadu,1.5537155976043395,3472578.0,748.0,3472578.0,748.0,Naan,Naan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['management', 'finance', 'communication', nan]",4
618,emp0171,dst,full time,graduate,4.0,nbfc,2.0,5000,direct application,2000000,4,2.0,2,sales,2022-07-07,6030,605004,605005.0,1,0,0,0,0,1,0,0,0,0,0,0,643,pondicherry,chennai city region,puducherry,pondicherry,chennai city region,puducherry,1.856662593897776,,,,,Cholamandalam_Investment_and_Finance_Company,cholamandalam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"['management', 'finance', 'ip', 'engineering', 'sales', 'financial services', 'customer relations', 'customer service', 'communication', nan]",10
619,emp0614,dst,full time,graduate,15.0,nbfc,2.0,5000,direct application,50000,6,5.0,2,housing finance,2021-01-12,6002,518301,518301.0,0,0,0,1,1,0,0,0,0,0,0,0,1184,kurnool,kurnool region,andhra pradesh,kurnool,kurnool region,andhra pradesh,-1.0,2271700.0,284.67,2271700.0,284.67,Piramal_Capital_and_Housing_Finance_Limited,Piramal_Group,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"['management', 'finance', 'time management', 'sales', 'communication', 'ssis', nan]",7
